class_id,module,activity,title,programmes,n_programmes,year_level,size_estimate,size_basis,current_day,current_start,current_end,duration_min,current_room,current_room_type,current_room_capacity,n_current_rooms,is_multi_room,weeks,n_weeks,is_teaching,is_block_teaching,recommend_offsite,linked_group,group_order,n_candidate_rooms,candidate_rooms,n_cannot_share_time,cannot_share_time_modules,cannot_share_day_modules
1203,ACF528,SEM,ACF528/S2/SEM 1,BSc Hons Bus Tech HLA PT (8348) Y4; BSc Hons Bus Tech PT (8744) Y4; BSc Hons Business Studies PT (8385) Y1; BSc Hons Business Studies PT (8385) Y2; BSc Hons Acc with Mngt PT (8384) Y2; BSc Hons Acc with Mngt HLA PT (8563) Y2; BSc Hons Busn Stds FT (8281) Y4; BSc Hons Accting and Law FT (8240) Y5; BSc Hons Account (Pathways) FT (8235) Y4; BSc Hons Accting and Law FT (8240) Y4; MAcc Advanced Accounting FT (8946) Y3; BSc Hons Business Economics FT (8239) Y4,12,5,48,room_capacity_proxy,Tue,12:15,13:15,60,BC-05-302 (48),general,48,1,0,"1,2,3,4,5,6,7,9,12,13,14",11,1,0,0,ACF528@Tue,1,30,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-203 (48); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-05-302 (48); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-01-018 (48); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-02-036 (48); BD-03-002 (56); BD-03-006 (54),19,ACF516; ACF520; ACF527; ACF528; ACF571; BMG527; BMG563; BMG632; BMG799; BUS506; ECO512; ECO514; ECO516; ECO517; ECO554; LAW502; LAW506; LAW515; MKT535,ACF516; ACF520; ACF527; ACF571; BMG527; BMG563; BUS506; ECO512; ECO514; ECO516; ECO517; ECO554; LAW502; LAW506; LAW515; MKT535
1204,ACF528,SEM,ACF528/S2/SEM 2,BSc Hons Bus Tech HLA PT (8348) Y4; BSc Hons Bus Tech PT (8744) Y4; BSc Hons Business Studies PT (8385) Y1; BSc Hons Business Studies PT (8385) Y2; BSc Hons Acc with Mngt PT (8384) Y2; BSc Hons Acc with Mngt HLA PT (8563) Y2; BSc Hons Busn Stds FT (8281) Y4; BSc Hons Accting and Law FT (8240) Y5; BSc Hons Account (Pathways) FT (8235) Y4; BSc Hons Accting and Law FT (8240) Y4; MAcc Advanced Accounting FT (8946) Y3; BSc Hons Business Economics FT (8239) Y4,12,5,33,room_capacity_proxy,Tue,14:15,16:15,120,BC-05-303 (33),general,33,2,1,"1,2,3,4,5,6,7,9,12,13,14",11,1,0,0,ACF528@Tue,2,37,BA-00-008 (35); BA-00-021 (50); BA-00-022 (40); BA-00-035 (50); BA-03-019 (36); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-104A (36); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-203 (48); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-05-209 (43); BC-05-302 (48); BC-05-303 (33); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-01-018 (48); BD-01-023 (36); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-02-036 (48); BD-03-002 (56); BD-03-006 (54),19,ACF516; ACF520; ACF527; ACF528; ACF571; BMG527; BMG563; BMG632; BMG799; BUS506; ECO512; ECO514; ECO516; ECO517; ECO554; LAW502; LAW506; LAW515; MKT535,ACF516; ACF520; ACF527; ACF571; BMG527; BMG563; BUS506; ECO512; ECO514; ECO516; ECO517; ECO554; LAW502; LAW506; LAW515; MKT535
1205,,OTH,COM RES seminar,,0,?,60,room_capacity_proxy,Wed,13:15,15:15,120,BC-03-206 (60),general,60,1,0,"1,2,3,4,5,6,7,8,9,12,13,14",12,1,0,0,,,17,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-02-033 (68),0,,
1206,MKT329,LEC,MKT329/S2/LEC/SEM,BSc Hons Marketing PT (8390) Y2; BSc Hons Marketing FT (8283) Y2; BSc Hons Marketing PT (8390) Y1; BSc Hons Business Economics FT (8239) Y2,4,3,60,room_capacity_proxy,Wed,15:15,18:15,180,BC-03-206 (60),general,60,1,0,"1,2,3,4,5,6,7,8,9,12,13,14",12,1,0,0,,,17,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-02-033 (68),6,ACF360; ECO332; ECO341; FIN304; MKT303; MKT353,ACF360; ECO332; ECO341; MKT303; MKT353
1207,CIV512,LEC,CIV512/S2/LEC*,MEng Civil Engineering PT (8338) Y5; MEng Civil Engineering HLA PT (8337) Y5; MEng Civil Engineering FT (8228) Y4; BEng Hons Civil EngineerHLA PT (8356) Y5; BEng Hons Civil Engineering PT (8327) Y5; BEng Hons Civil Engineer FT (8232) Y4,6,5,60,room_capacity_proxy,Thu,10:15,14:15,240,BC-03-206 (60),general,60,1,0,"1,2,3,4,5,6,7,8,9,12,13,14",12,1,0,0,,,17,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-02-033 (68),4,CIV518; CIV520; CIV526; TRA509,CIV518; CIV520; CIV526; TRA509
1208,CMM382,LEC,CMM382/S2/LEC*,BSc Hons ComAdvertandMark+DPP FT (8257) Y2,1,3,60,room_capacity_proxy,Thu,15:15,17:15,120,BC-03-206 (60),general,60,1,0,"1,2,3,4,5,6,7,8,9,12,13,14",12,1,0,0,CMM382@Thu,2,17,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-02-033 (68),5,CMM107; CMM315; CMM374; CMM382; CMM533,CMM315; CMM374
1209,SUR509,OTH,SUR509/S2/Work/ FT Group 2*,BSc Hons Qu Sur and Com Mgmt FT (8226) Y4; BSc Hons QSurvandCom Mngt HLA PT (8335) Y4; BSc Hons QuSurandComMgmt 5yr PT (8210) Y4,3,5,60,room_capacity_proxy,Fri,09:15,13:15,240,BC-03-206 (60),general,60,1,0,"1,2,3,4,5,6,7,8,9,12,13,14",12,1,0,0,,,17,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-02-033 (68),4,BEN511; ENH322; SUR509; SUR511,BEN511; SUR511
1210,CMM107,SEM,CMM107/S2/SEM1*,BSc Hons Comm and CounselStds FT (8253) Y1; BSc Hons Comm and CounselStds PT (8311) Y2; BSc Hons LanguagandLinguistic PT (8389) Y1; BSc Hons LanguagandLinguistic FT (8256) Y1; Incoming Exchange Stds AHSS FT (7790) Y1,5,1,60,room_capacity_proxy,Fri,13:15,15:15,120,BC-03-206 (60),general,60,1,0,"1,2,3,4,5,6,7,8,9,12,13,14",12,1,0,0,CMM107@Fri,2,17,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-02-033 (68),27,ART103; ART104; CMM107; CMM109; CMM151; CMM167; CMM170; CMM172; CMM175; CMM176; CMM382; CMM533; DES141; DES142; LAW101; LAW139; LAW140; LAW143; POL103; POL109; POL117; PUP101; PUP121; SOC103; SOC110; TDF103; TDF104,ART103; ART104; CMM109; CMM151; CMM167; CMM170; CMM172; CMM175; CMM176; DES141; DES142; LAW101; LAW139; LAW140; LAW143; POL103; POL109; POL117; PUP101; PUP121; SOC103; SOC110; TDF103; TDF104
1211,,BK,260210/BK/Lorraine Parkes,,0,?,64,room_capacity_proxy,Tue,15:15,20:15,300,BC-03-213 (64),general,64,2,1,3,1,0,1,0,,,13,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123A (70); BC-03-125 (72); BC-03-206A (70); BC-03-213 (64); BC-08-104 / 104A (150); BD-01-006 (100); BD-01-014 (160); BD-02-033 (68),0,,
1212,SOP838,SEM,SOP838/S2/SEM 6,MSc Social Policy FT (8295) Y1; MSc Peace and Conf Studies FT (8294) Y1; MSc Social Policy PT (8443) Y2; MSc Social Policy PT (8443) Y1; MSc CriminologyandCrimJustice PT (8140) Y2; MSc CriminologyandCrimJustice PT (8140) Y1; MSc Peace and Conflict Stds PT (8441) Y2; MSc CriminologyandCrimJustice FT (8139) Y1,8,8,58,room_capacity_proxy,Tue,10:15,12:15,120,BD-02-009 (58) (Metropole),general,58,3,1,"1,2,4,6,7",5,1,0,0,,,19,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68),2,SOC103; SOC110,
1213,,BK,260421/BK/C McShane,,0,?,60,room_capacity_proxy,Tue,10:15,11:15,60,BC-03-206 (60),general,60,1,0,13,1,0,0,0,,,17,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-02-033 (68),0,,
1214,BMG737,LEC,BMG737/S2/Lec,MBA (Executive) FT (8381) Y1; MBA (Executive) PT (8484) Y1,2,7,60,room_capacity_proxy,Tue,13:15,16:15,180,BC-03-206 (60),general,60,1,0,13,1,0,0,0,,,17,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-02-033 (68),1,BMG938,
1215,BMG938,LEC,BMG938/S2/Lec,MBA (Executive) FT (8381) Y1; MBA (Executive) PT (8484) Y1,2,9,60,room_capacity_proxy,Tue,16:15,20:15,240,BC-03-206 (60),general,60,1,0,13,1,0,0,0,,,17,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-02-033 (68),3,BMG737; BMG939; BMG943,BMG939; BMG943
1216,,BK,260506/BK/T McAloon,,0,?,70,room_capacity_proxy,Wed,09:15,17:15,480,BC-03-206A (70),general,70,2,1,15,1,0,1,0,,,10,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-115. (90); BC-03-115A (90); BC-03-123A (70); BC-03-125 (72); BC-03-206A (70); BC-08-104 / 104A (150); BD-01-006 (100); BD-01-014 (160),0,,
1217,,BK,260507/BK/ Cathy Grier,,0,?,60,room_capacity_proxy,Thu,12:15,15:15,180,BC-03-206 (60),general,60,1,0,15,1,0,0,0,,,17,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-02-033 (68),0,,
1218,,OTH,COM RES seminar S2/WEEK 14,,0,?,60,room_capacity_proxy,Wed,13:15,16:15,180,BC-03-206 (60),general,60,1,0,16,1,0,0,0,,,17,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-02-033 (68),0,,
1219,,BK,260515/BK/C Peile,,0,?,60,room_capacity_proxy,Fri,09:15,13:15,240,BC-03-206 (60),general,60,1,0,16,1,0,0,0,,,17,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-02-033 (68),0,,
1220,MKT742,LEC,MKT742/S2/LEC/SEM,MSc Marketing w Adv Prac FT (8375) Y1; MSc Marketing PT (8493) Y2; MSc Marketing FT (8374) Y1,3,7,70,room_capacity_proxy,Mon,09:15,17:15,480,BC-03-206A (70),general,70,1,0,"1,2",2,1,1,0,,,10,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-115. (90); BC-03-115A (90); BC-03-123A (70); BC-03-125 (72); BC-03-206A (70); BC-08-104 / 104A (150); BD-01-006 (100); BD-01-014 (160),4,MKT724; MKT741; MKT742; MKT748,
1221,PUP310,LEC,"PUP310/S2/Lec wk1-4,9,11,12",BSc Hons CrimnandCrim Justice FT (8249) Y2; BSc Hons Sociology w Crim FT (8247) Y2; BSc Hons Soc Policy w Crim FT (8248) Y2; LLB Hons Law w Criminology PT (8395) Y2; LLB Hons Law w Criminology PT (8395) Y1; BSc Hons Soc Pol w Criminol PT (8391) Y2; LLB Hons Law w Criminology FT (8278) Y2; BSc Hons Crimn andCrim Just PT (8317) Y3; BSc Hons PolandIntStds wCrim PT (8524) Y3; BSc Hons PolandIntStds wCrim PT (8524) Y2; BSc Hons Politics w Crimin FT (8243) Y2; BSc Hons PolandIntStud wCrim FT (8401) Y2,12,3,70,room_capacity_proxy,Tue,12:15,14:15,120,BC-03-206A (70),general,70,3,1,"1,2,3,4,7,9,12,13,14",9,1,0,0,PUP310@Tue,1,10,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-115. (90); BC-03-115A (90); BC-03-123A (70); BC-03-125 (72); BC-03-206A (70); BC-08-104 / 104A (150); BD-01-006 (100); BD-01-014 (160),16,CYW320; LAW311; LAW313; LAW337; POL320; POL328; POL331; PUP308; PUP310; PUP356; PUP357; SOC308; SOC336; SOP102; SOP302; SOP305,LAW311; LAW313; LAW337; POL320; POL328; POL331; PUP308; PUP356; PUP357; SOC308; SOC336; SOP302; SOP305
1222,CMM322,LEC,CMM322/S2/LEC/SEM<1-4>*,BSc Hons Comm and CounselStds FT (8253) Y2; BSc Hons Comm and CounselStds PT (8311) Y2; BSc Hons LanguagandLinguistic PT (8389) Y1; BSc Hons LanguagandLinguistic FT (8256) Y2; Incoming Exchange Stds AHSS FT (7790) Y1,5,3,70,room_capacity_proxy,Tue,14:15,17:15,180,BC-03-206A (70),general,70,3,1,"1,2,3,4,5,6,7,9,12,13,14,15",12,1,0,0,,,10,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-115. (90); BC-03-115A (90); BC-03-123A (70); BC-03-125 (72); BC-03-206A (70); BC-08-104 / 104A (150); BD-01-006 (100); BD-01-014 (160),29,AAD331; AAD333; ART306; ART309; CMM315; CMM318; CMM349; CMM354; CMM374; CMM375; CMM386; DES333; DES336; DES348; DES349; LAW311; LAW313; LAW334; PHT307; PHT308; POL320; SOC308; SOC324; TDF303; TDF304; UXD303; UXD304; VIC315; VIC316,AAD331; AAD333; ART306; ART309; CMM315; CMM318; CMM349; CMM354; CMM374; CMM375; CMM386; DES318; DES333; DES336; DES348; DES349; LAW311; LAW313; LAW334; PHT307; PHT308; POL320; POL331; SOC308; SOC324; TDF303; TDF304; UXD303; UXD304; VIC315; VIC316
1223,MKT742,LEC,MKT742/S2/LEC/SEM,MSc Marketing w Adv Prac FT (8375) Y1; MSc Marketing PT (8493) Y2; MSc Marketing FT (8374) Y1,3,7,70,room_capacity_proxy,Wed,09:15,17:15,480,BC-03-206A (70),general,70,1,0,1,1,0,1,0,,,10,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-115. (90); BC-03-115A (90); BC-03-123A (70); BC-03-125 (72); BC-03-206A (70); BC-08-104 / 104A (150); BD-01-006 (100); BD-01-014 (160),4,MKT724; MKT741; MKT742; MKT748,
1224,MKT742,LEC,MKT742/S2/LEC/SEM,MSc Marketing w Adv Prac FT (8375) Y1; MSc Marketing PT (8493) Y2; MSc Marketing FT (8374) Y1,3,7,70,room_capacity_proxy,Fri,09:15,17:15,480,BC-03-206A (70),general,70,1,0,1,1,0,1,0,,,10,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-115. (90); BC-03-115A (90); BC-03-123A (70); BC-03-125 (72); BC-03-206A (70); BC-08-104 / 104A (150); BD-01-006 (100); BD-01-014 (160),4,MKT724; MKT741; MKT742; MKT748,
1225,,BK,260206/BK/J Smyth,,0,?,70,room_capacity_proxy,Fri,09:15,17:15,480,BC-03-206A (70),general,70,1,0,2,1,0,1,0,,,10,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-115. (90); BC-03-115A (90); BC-03-123A (70); BC-03-125 (72); BC-03-206A (70); BC-08-104 / 104A (150); BD-01-006 (100); BD-01-014 (160),0,,
1226,ARC521,LEC,ARC521/S2/LEC 3,BA Hons Architecture FT (1034) Y3; Incoming Exch Stds CEBE FT (6253) Y1,2,5,60,room_capacity_proxy,Wed,14:15,17:15,180,BD-00-011 (60),general,60,4,1,"1,2,3,4,5,6,7,8,9,12,13,14",12,1,0,0,,,17,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-02-033 (68),13,ARC521; ARC526; BEN140; BEN509; BLD534; CIV529; EEE505; EEE528; ENE521; ENH524; MEC501; SUR503; SUR511,ARC526; BEN509; CIV529; EEE505; EEE508; EEE528; ENE521; ENH524; MEC501; SUR503; SUR511
1227,SLS523,LEC,SLS523/SLS563/S2/Lec wk 4 JOINT*,BSc Hons SpandExer Sc DPP FT (8614) Y4; BSc Hons Sport Stds DPP FT (8615) Y4; BSc Hons Sports CoachandPerf FT (8610) Y3; Incoming Exchang StdLandH Sci FT (8398) Y1,4,5,70,room_capacity_proxy,Mon,11:15,13:15,120,BC-03-206A (70),general,70,1,0,4,1,0,0,0,,,10,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-115. (90); BC-03-115A (90); BC-03-123A (70); BC-03-125 (72); BC-03-206A (70); BC-08-104 / 104A (150); BD-01-006 (100); BD-01-014 (160),9,SLS506; SLS519; SLS521; SLS523; SLS528; SLS538; SLS552; SLS553; SLS572,SLS506; SLS521; SLS528; SLS538; SLS552; SLS553; SLS571; SLS572
1228,HTM713,OTH,HTM713/S2/Learning Sets*,MSc Int TourandHos Mgmt AdPr FT (8148) Y1; MSc Int TourandHospital Mngt PT (8114) Y3; MSc Int TourandHospital Mngt PT (8114) Y2; MSc Int TourandHospital Mngt FT (8112) Y1; MSc Int TourandHospital Mngt PT (8114) Y1,5,7,11,known_headcount,Wed,09:15,17:15,480,BC-03-206A (70),general,70,1,0,"4,5,6",3,1,1,0,,,62,BA-00-008 (35); BA-00-021 (50); BA-00-022 (40); BA-00-035 (50); BA-02-037 (12); BA-02-038 (12); BA-03-019 (36); BA-03-021 (20); BA-03-022 (20); BA-03-023 (20); BA-04-025_AHSS(15); BB-05-006(21); BB-06-004(20); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-103 (24); BC-03-104 (28); BC-03-104A (36); BC-03-109 (26); BC-03-111 (24); BC-03-112 (12); BC-03-115. (90); BC-03-115A (90); BC-03-120 (20); BC-03-121 (14); BC-03-122 (28); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-202 (24); BC-03-203 (48); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-05-209 (43); BC-05-302 (48); BC-05-303 (33); BC-07-313 (50) MOOT COURT; BC-08-101 (20) **Bloomberg; BC-08-104 / 104A (150); BC-11-201 (24) - Room Accessed via Lifts in Core B; BC-LG-208 (12); BC-LG-209 (12); BC-LG-305 (16); BD-00-003 (18); BD-00-003A (18); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-01-018 (48); BD-01-023 (36); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-032 (12); BD-02-033 (68); BD-02-036 (48); BD-03-002 (56); BD-03-006 (54),4,HTM188; HTM713; HTM719; HTM763,
1229,,BK,260219/BK/Patrice Green,,0,?,70,room_capacity_proxy,Thu,12:15,13:15,60,BC-03-206A (70),general,70,1,0,4,1,0,0,0,,,10,BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-115. (90); BC-03-115A (90); BC-03-123A (70); BC-03-125 (72); BC-03-206A (70); BC-08-104 / 104A (150); BD-01-006 (100); BD-01-014 (160),0,,
1230,MKT741,LEC,MKT741/S2/LEC/SEM MSC MARKETING,MSc Marketing w Adv Prac FT (8375) Y1; MSc Marketing PT (8493) Y1; MSc Marketing FT (8374) Y1,3,7,24,known_headcount,Mon,09:15,17:15,480,BC-03-206A (70),general,70,1,0,"5,6",2,1,1,0,,,44,BA-00-008 (35); BA-00-021 (50); BA-00-022 (40); BA-00-035 (50); BA-03-019 (36); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-103 (24); BC-03-104 (28); BC-03-104A (36); BC-03-109 (26); BC-03-111 (24); BC-03-115. (90); BC-03-115A (90); BC-03-122 (28); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-202 (24); BC-03-203 (48); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-05-209 (43); BC-05-302 (48); BC-05-303 (33); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BC-11-201 (24) - Room Accessed via Lifts in Core B; BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-01-018 (48); BD-01-023 (36); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-02-036 (48); BD-03-002 (56); BD-03-006 (54),4,MKT724; MKT741; MKT742; MKT748,
1231,MKT741,LEC,MKT741/S2/LEC/SEM MSC MARKETING,MSc Marketing w Adv Prac FT (8375) Y1; MSc Marketing PT (8493) Y1; MSc Marketing FT (8374) Y1,3,7,24,known_headcount,Tue,09:15,17:15,480,BC-03-206A (70),general,70,1,0,5,1,0,1,0,,,44,BA-00-008 (35); BA-00-021 (50); BA-00-022 (40); BA-00-035 (50); BA-03-019 (36); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-103 (24); BC-03-104 (28); BC-03-104A (36); BC-03-109 (26); BC-03-111 (24); BC-03-115. (90); BC-03-115A (90); BC-03-122 (28); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-202 (24); BC-03-203 (48); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-05-209 (43); BC-05-302 (48); BC-05-303 (33); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BC-11-201 (24) - Room Accessed via Lifts in Core B; BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-01-018 (48); BD-01-023 (36); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-02-036 (48); BD-03-002 (56); BD-03-006 (54),4,MKT724; MKT741; MKT742; MKT748,
1232,MKT741,LEC,MKT741/S2/LEC/SEM MSC MARKETING,MSc Marketing w Adv Prac FT (8375) Y1; MSc Marketing PT (8493) Y1; MSc Marketing FT (8374) Y1,3,7,24,known_headcount,Fri,09:15,17:15,480,BC-03-206A (70),general,70,1,0,5,1,0,1,0,,,44,BA-00-008 (35); BA-00-021 (50); BA-00-022 (40); BA-00-035 (50); BA-03-019 (36); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-103 (24); BC-03-104 (28); BC-03-104A (36); BC-03-109 (26); BC-03-111 (24); BC-03-115. (90); BC-03-115A (90); BC-03-122 (28); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-202 (24); BC-03-203 (48); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-05-209 (43); BC-05-302 (48); BC-05-303 (33); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BC-11-201 (24) - Room Accessed via Lifts in Core B; BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-01-018 (48); BD-01-023 (36); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-02-036 (48); BD-03-002 (56); BD-03-006 (54),4,MKT724; MKT741; MKT742; MKT748,
